"","intercept","lon","lat","ldv","col"
"62",-0.00763785389563654,0.0235096615955873,0.0491843898849248,-0.063719300989533,0.0236891138385901
"63",-0.00514767682336908,-0.0404800784630633,-0.0182536444184903,-0.0601951634578073,0.0101556436092229
"64",-0.0107919216796307,0.0115253283987152,0.0471546022490548,-0.0239306993745082,-0.0129756252400732
"65",0.0174146972525724,0.0351740353956065,-0.0223562217912031,-0.0209614164774269,0.0379771902947407
"66",-0.0229620174683623,-0.0210604598693412,0.00661360663051377,-0.00363623990174237,-0.0099464643242866
"67",0.0104152415529158,-0.028150879028835,0.000302906665059442,-0.0939981854061399,-0.0173495209866725
"68",-0.0156934642938099,0.0318269672350752,0.0278474711741667,-0.0333405317702298,0.00351220944978652
"69",-0.0126780570742507,-0.00731563936671551,-0.0117512752452394,-0.0219432701474277,-0.00281229023158862
"70",0.000396838895958571,-0.00405718356977297,-0.0161978164476,-0.0392799727453783,0.0157538474522203
"71",-0.0261862555238396,-0.0211388460275033,0.0426543078840428,-0.0191213005887027,-0.0565397012259873
"72",0.108868075829435,0.0225809927040251,-0.0192230789076083,-0.0523136610231756,0.0816364606078948
"73",0.0507764567073302,0.0337306794230614,0.0462758698471784,-0.0389218045257763,-0.0302040761064243
"74",0.0305713846972277,-0.020170986071482,-0.0450114968239504,0.0142700972880158,-0.00459790211080849
"75",0.0461981633457854,0.0250000328749382,0.00215329020001929,-0.0375864939782294,0.0308887275428573
"76",0.049817394550792,-0.000234046149671515,0.0315126506046144,-0.0335398723276898,-0.00949133235355662
"77",0.0160593864558945,-0.0145275110469365,-0.0377657590940023,-0.00537610001501338,0.016747768595656
"78",-0.00502729023203318,0.00594088088377745,0.0373944720599129,-0.0226605579728703,-0.0346199128617098
"79",0.0568187009774358,-0.0331680939612035,-0.0232438654852822,-0.0589580753705695,0.0400646568308595
"80",0.0234188818388695,0.0134968631527096,0.030329629574514,-0.025533153000512,-0.0251928683366496
"81",0.0534266588535883,0.0195051480585405,-0.0156704192935258,0.00177504985743325,0.0148716011684563
"82",0.0452130046562655,-0.00491183388137411,0.000352781779972302,0.00841245473413636,-0.000342548198079487
"83",0.0225980474559548,0.00257587029251298,0.000632087285132133,-0.000255523918846752,-0.00388739823980694
"84",-0.0343426998516367,-0.00392242304389085,0.00143905514232078,-0.0736954522682366,-0.0104210027820844
"85",-0.0271010498961927,-0.0191136203600537,-0.00521796724829225,-0.0103987289706431,-0.0275026051756955
"86",0.00297416478808456,0.0242103877465788,-0.00235134541823075,-0.00440702863612597,0.00638541682527459
"87",0.00203994345508567,-0.00681573473953334,0.000434044409648567,-0.0239716336546397,0.00669833370247939
"88",0.00196806855913268,-0.0180106353738649,-0.020289641474134,-0.0420241632721016,0.0220937025507747
"89",-0.0159862103101424,0.00439520049636661,0.0258041489684105,-0.0119699302774562,-0.0340817581853023
"90",0.0680955128195728,-0.0080970894503172,-0.0132501938167297,-0.0074753727928872,0.0222625589746472
"91",0.0296080013583568,0.0362290154813425,0.0271954078791004,-0.0493340590879851,-0.00611634954421624
"92",0.0184448135156888,0.0154805867974667,-0.00908452314971109,-0.00603529276064191,0.00840333828084472
"93",0.01283554896535,-0.0614140024417705,0.0137519566527506,0.0110211514560032,0.010811394166919
"94",0.0290990073432945,-0.0137315961604157,-0.0222933978866274,-0.0113734157048827,0.0161771617114742
"95",-0.014181468917469,0.0254417148021457,0.0276525862730453,-0.0348013281059218,-0.0183513045253492
"96",0.0224591060763164,-0.0442205926459803,0.0100413909606306,-0.0152327734231927,0.0171287234215381
"97",0.0473119784325539,0.00230624062398845,-0.0192385312088989,-0.00185185902574224,-0.0241485688750745
"98",-0.0564274024426553,0.0304407379122451,-0.0136014520839924,-0.0188965482390058,-0.00524897751181246
"99",-0.110941388058663,0.00215902020173546,0.0291914774617066,-0.0482996572755093,-0.0393733158476556
"100",-0.0872799822072568,0.0108140488756398,0.0219756277093475,-0.0282839980650543,0.000224808451775147
"101",-0.147656335959611,0.00942424082610496,-0.0239099371021915,-0.0975491820186007,-0.00884802470841083
"102",-0.0599255946588809,0.0596904658344697,0.032840122867363,-0.0363292156913414,-0.0380502378875093
"103",0.0129628960754566,-0.0694489128166079,-0.0463582885066994,-0.0334284262208904,-0.0087441319857059
"104",0.0181560242589618,0.00663579705325115,0.00599392175464144,-0.0282855122321542,0.0101048978634276
"105",-0.0910072300199727,0.027184069996447,0.0207421850214732,-0.0776445445343886,0.0303487350086793
"106",0.0994708621880775,-0.0173945416738346,0.0300751295034655,-0.108546082596597,-0.0395389669677789
"107",0.0538785660608819,0.0216637706369887,-0.00949933520223786,-0.0408460629349738,0.00452295416871843
"108",-0.0183783200572444,0.0185804372737848,-0.00743453198890637,-0.0569895659842568,0.0117386520259079
"109",0.0299705554916646,0.0155124335553562,0.0168467874825957,-0.00693098029934262,-0.00771229261462425
"110",-0.0220899345762735,-0.00662704784663433,-0.00876839690004665,-0.0930971813299862,0.00449780920411841
"111",0.128483483773195,-0.0269518541026031,0.00319254451558134,-0.0436845165610807,-0.00642483666569193
"112",0.123673719324524,0.00866880016301786,0.0255696388010196,-0.0325734588881128,-0.0153664880588644
"113",0.0102631863785975,0.0207884493136496,-0.0248556074530784,-0.0221865161822702,0.0318776694091154
"114",0.0739255211794789,-0.0639930201841329,0.0443337326232645,-0.0909846241537823,-0.0212394264385373
"115",0.119804709849055,0.0360245625709949,-0.0272123229164005,-0.0201830863049154,0.0294418744835346
"116",0.0125723352685856,-0.0335761990802678,0.00833171983781077,0.00834108924043257,-0.00680940179119161
"117",-0.0277298268487517,-0.0110015471986668,0.0189193807252196,-0.0455817047773661,-0.0134252057157996
"118",0.00172864684898927,0.0132842767656789,0.00129127778375552,0.00575116995116869,0.00523936311438587
"119",0.000900866624747191,0.024399637859884,-0.0180344938255383,-0.0307427379861303,-0.0283668946764612
"120",0.0193460295646848,-0.033674945408484,-0.00460373445757636,-0.0256114896771568,0.0240515960907557
"121",-0.0159070522479136,0.00485901056770074,-0.00245437860163943,-0.0118296420082729,-0.00764225905824646
"122",0.0132896934520526,-0.0194427087601135,-0.0312350012644329,-0.0222318627023254,0.00325444395659314
"123",-0.0506236518377013,0.0109917367499032,0.0394477468957543,-0.078573614082586,-0.00325776015529183
"124",0.0858073784265318,0.00380765349796773,0.0206656773806639,-0.0313074774400068,0.0015165010586421
"125",0.0441096571949666,-0.0313680880320011,-0.00682547976433816,-0.0416106159584498,-0.020167896040033
"126",0.02848394695916,0.0193676517173988,-0.0137458262545642,0.0189295670339735,-0.0126383591238411
"127",-0.0177696768866504,0.00375089485219053,0.00529259164494612,0.0159621338016518,0.00445546964312579
"128",-0.033410232908341,-0.00388258372625678,0.0121200611784595,-0.0162773108754245,0.00419555775152722
"129",-0.00980574335660854,-0.00605737234731282,-0.00447943364872204,-0.0538082445705945,-0.0155977080717618
"130",-0.020607865518102,-0.0271822781113982,0.00830372671907226,-0.053697051953453,-0.0238047428463035
"131",0.0338420246116054,-0.0122110438546295,0.000748644950234462,-0.0182319839457364,0.0273180847063801
"132",0.00961773246500499,0.0341425777161561,-0.0187091899601862,-0.0321067420453248,-0.0101213025970371
"133",0.121002835074293,-0.100513635638427,0.00318549338056466,-0.068883636023472,-0.0361373067607927
"134",-0.00402436039140521,0.0191602755493054,0.0018159044514358,-0.0300784376831979,-0.0163518235501726
"135",0.000723997227594781,-0.00118699150612701,0.00648726198401439,-0.0192929335101039,-0.00881123889778464
"136",0.00731194659223228,-0.00994146132024742,-0.00247773897797127,0.00422403639986041,0.0142435545878164
"137",0.0168264006539423,0.0271360863300341,0.0057289219449478,-0.0370809203139455,-0.0296425920990934
"138",0.0265857089438553,-0.00993222715922937,-3.64423888167689e-05,-0.0195986860739123,0.052251732615193
"139",0.0432228265681168,-0.00153998085341463,-0.0198569656779195,-0.00498791856185154,-0.00163892464356601
"140",0.0670335478871552,-0.00771989765932922,0.0252548140889045,0.0236054196783832,-0.0338978828861856
"141",-0.0145222911462827,-0.025231502311782,-0.00477632267873085,-0.0256397267408027,-0.0249170368247188
"142",0.00547282105369412,-0.00771339807653225,-0.00680305903205032,0.00672420946405197,-0.00385886300158888
"143",0.0203700277933523,0.0031582818816176,0.00701244679098974,-0.00436658801346604,-0.00382568430174533
"144",0.017093327962933,0.0115820675112547,0.00685965019487121,-0.00429884893400206,-0.00434785174245798
"145",0.0107325163562237,0.00409266840697601,-0.0239273820069981,-0.0296340096165615,-0.00397214224717776
"146",-0.0411894029175539,0.0261806269414637,-0.00681912528465161,0.00492537343822494,0.00939193900964223
"147",-0.0683130622100328,0.0138984811810598,-0.014325268085174,-0.0104259089685108,-0.000249088187494777
"148",-0.105993791487177,0.00940730078821208,-0.0126723556593958,-0.0608296125523408,0.0207181863820136
"149",-0.120740069430991,0.04687588378613,0.0571174712989497,-0.0219765327700685,0.0111006853186858
"150",-0.0262811048352548,-0.0064509780072639,-0.0140411668784635,-0.0257764598171071,0.00995247831943808
"151",0.0180965466495813,-0.0489315177334719,-0.00773873012576463,-0.0236132641392004,0.00351247943220668
"152",0.00394275919639074,-0.00190639151021584,0.010304904195631,-0.0365925018516094,-0.00307572309987512
"153",-0.115214544789626,0.0706415686688829,-0.000496406774743662,-0.0680339841981011,0.016184184688172
"154",-0.0345486311221065,-0.0264909988058007,-0.00644182164057677,-0.0805476105834194,-0.0352145641555269
"155",0.0449987471390853,0.0298032083056347,-0.019440176840301,-0.0661616870616492,0.0295742215819704
"156",0.0389677449847491,0.0192826806603239,0.0418535441340328,-0.0181168884015354,-0.0225361192156442
"157",-0.197908098295861,0.0248345191792688,0.00251717555523852,-0.0171265022515957,0.0383082193337286
"158",0.153580108911242,-0.0513636988139419,-0.020476320883913,-0.00640701117897918,0.02272472586499
"159",0.0727163220493566,0.0432812230454368,0.00612964185976356,-0.00615158461112728,-0.0232949831890376
"160",-0.0818228092152628,-0.0283597107808958,-0.00239655904896171,-0.0457119863234868,-0.0176317938323061
"161",0.0629267825430233,0.0237631681697627,0.00976582057741921,-0.0468866692084323,-0.000345386109598887
"162",0.0124498272416378,0.0565258507010688,-0.0162886511268405,-0.13315423416572,0.0789664723864574
"163",0.194424266911587,-0.0238153129850939,-0.011222500919691,-0.0801994589004136,-0.00249130394468689
"164",0.0876377858559927,0.0187092527152689,0.0205344982692232,0.0209826666392186,-0.0342084990348285
"165",0.0010549540656415,0.0185567276600992,-0.00709238520039101,-0.0319143265618475,0.000722775712838217
"166",0.0420241647459604,-0.0440147028135092,-0.0174017634217065,-0.0441671422137488,-0.00495606996872096
"167",-0.0094924072937592,0.0064485466901062,0.0154662174529773,-0.0128321318258335,0.0319125763000055
"168",-0.0112276226052968,0.0344398912511847,0.00693126287619671,-0.0549432155823291,0.00240188122433444
"169",0.0575655607541732,0.036401452337187,0.0113494745215163,-0.0346798937345855,-0.0267872460340923
